solute,solvent,Gsolv
CCCCC(=O)C,CCCCCCCCCCCCCCCC,3.262
CCCCCC(=O)C,CCCCCCCCCCCCCCCC,3.76
CCCC(=O)CCC,CCCCCCCCCCCCCCCC,3.82
CC(=O)OC,CCCCCCCCCCCCCCCC,1.96
CCCOC(=O)C,CCCCCCCCCCCCCCCC,2.878
CCCCOC(=O)C,CCCCCCCCCCCCCCCC,3.379
CCC(=O)OC,CCCCCCCCCCCCCCCC,2.459
CCCC(=O)OC,CCCCCCCCCCCCCCCC,2.943
CCCCC(=O)OC,CCCCCCCCCCCCCCCC,3.442
CCCCCC(=O)OC,CCCCCCCCCCCCCCCC,3.984
CC#N,CCCCCCCCCCCCCCCC,1.56
CCC#N,CCCCCCCCCCCCCCCC,2.05
CCCC#N,CCCCCCCCCCCCCCCC,2.54
N,CCCCCCCCCCCCCCCC,0.269
CNC,CCCCCCCCCCCCCCCC,1.6
CCNCC,CCCCCCCCCCCCCCCC,2.395
CCN(CC)CC,CCCCCCCCCCCCCCCC,3.077
C[N+](=O)[O-],CCCCCCCCCCCCCCCC,1.892
CO,CCCCCCCCCCCCCCCC,0.922
CCO,CCCCCCCCCCCCCCCC,1.485
CCCO,CCCCCCCCCCCCCCCC,2.097
CCCCO,CCCCCCCCCCCCCCCC,2.601
CCCCCO,CCCCCCCCCCCCCCCC,3.106
CCCCCCO,CCCCCCCCCCCCCCCC,3.61
CCCCCCCO,CCCCCCCCCCCCCCCC,4.115
CCCCCCCCO,CCCCCCCCCCCCCCCC,4.619
CCCCCCCCCO,CCCCCCCCCCCCCCCC,5.124
C(C(F)(F)F)O,CCCCCCCCCCCCCCCC,1.224
C(C(F)(F)F)(C(F)(F)F)O,CCCCCCCCCCCCCCCC,1.392
CCS,CCCCCCCCCCCCCCCC,2.173
c1ccccc1,CCCCCCCCCCCCCCCC,2.803
Cc1ccccc1,CCCCCCCCCCCCCCCC,3.344
CCc1ccccc1,CCCCCCCCCCCCCCCC,3.765
CCCc1ccccc1,CCCCCCCCCCCCCCCC,4.221
CC(C)c1ccccc1,CCCCCCCCCCCCCCCC,4.105
CCCCc1ccccc1,CCCCCCCCCCCCCCCC,4.686
CCCCCCc1ccccc1,CCCCCCCCCCCCCCCC,5.617
c1ccc(cc1)Cl,CCCCCCCCCCCCCCCC,3.64
CCBr,CCCCCCCCCCCCCCCC,2.02
CN(C)C,CCCCCCCCCCCCCCCC,1.62
CC(C)O,CCCCCCCCCCCCCCCC,1.821
Cc1ccc(cc1)C,CCCCCCCCCCCCCCCC,3.858
c1ccncc1,CCCCCCCCCCCCCCCC,3.003
CCOC(=O)C,CCCCCCCCCCCCCCCC,2.376
C1CC1,CCCCCCCCCCCCCCCC,1.314
CCC=C,CCCCCCCCCCCCCCCC,1.491
CCCCCl,CCCCCCCCCCCCCCCC,2.722
CC(C)(C)Cl,CCCCCCCCCCCCCCCC,2.217
CC(C)(C)Br,CCCCCCCCCCCCCCCC,2.616
CCCCCCCCCCO,CCCCCCCCCCCCCCCC,5.628
c1ccc(cc1)CCl,CCCCCCCCCCCCCCCC,4.29
c1ccc(cc1)CBr,CCCCCCCCCCCCCCCC,4.66
Cc1cccnc1,CCCCCCCCCCCCCCCC,3.603
c1ccsc1,CCCCCCCCCCCCCCCC,2.943
CCCC=C,CCCCCCCCCCCCCCCC,2.013
CCCCC=C,CCCCCCCCCCCCCCCC,2.547
C(CCl)Cl,CCCCCCCCCCCCCCCC,2.573
CCCCl,CCCCCCCCCCCCCCCC,2.202
CC(=O)O,CCCCCCCCCCCCCCCC,1.75
CC(C)CO,CCCCCCCCCCCCCCCC,2.339
CCC(C)O,CCCCCCCCCCCCCCCC,2.338
CC(C)(C)O,CCCCCCCCCCCCCCCC,2.019
CCCCCC=C,CCCCCCCCCCCCCCCC,3.063
Cc1ccccc1C,CCCCCCCCCCCCCCCC,3.937
CCCCBr,CCCCCCCCCCCCCCCC,3.105
CC(C)CCO,CCCCCCCCCCCCCCCC,3.011
C1CCC(CC1)O,CCCCCCCCCCCCCCCC,3.671
CC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC,2.69
CCOC=O,CCCCCCCCCCCCCCCC,1.901
Cc1ccccn1,CCCCCCCCCCCCCCCC,3.437
CCCCCCC=C,CCCCCCCCCCCCCCCC,3.591
CCCCCCCC=C,CCCCCCCCCCCCCCCC,4.0
CCl,CCCCCCCCCCCCCCCC,1.163
CC(Cl)Cl,CCCCCCCCCCCCCCCC,2.35
C(C(Cl)Cl)Cl,CCCCCCCCCCCCCCCC,3.29
CC(CCl)Cl,CCCCCCCCCCCCCCCC,2.85
C(=C\Cl)\Cl,CCCCCCCCCCCCCCCC,2.45
C(=C(Cl)Cl)Cl,CCCCCCCCCCCCCCCC,2.997
C(=C(Cl)Cl)(Cl)Cl,CCCCCCCCCCCCCCCC,3.584
C(Br)Br,CCCCCCCCCCCCCCCC,2.849
C1CCOCC1,CCCCCCCCCCCCCCCC,2.99
CCC(=O)CC,CCCCCCCCCCCCCCCC,2.811
CC(C)C(=O)C,CCCCCCCCCCCCCCCC,2.66
C1CCC(=O)C1,CCCCCCCCCCCCCCCC,3.12
COC=O,CCCCCCCCCCCCCCCC,1.459
CCCOC=O,CCCCCCCCCCCCCCCC,2.413
CCCCCOC(=O)C,CCCCCCCCCCCCCCCC,3.81
CCCCCCOC(=O)C,CCCCCCCCCCCCCCCC,4.27
CC(C)OC(=O)C,CCCCCCCCCCCCCCCC,2.633
CC(C)COC(=O)C,CCCCCCCCCCCCCCCC,3.18
CC(C)CCOC(=O)C,CCCCCCCCCCCCCCCC,3.75
CCC(=O)OCC,CCCCCCCCCCCCCCCC,2.881
CCCC(=O)OCC,CCCCCCCCCCCCCCCC,3.379
CCCCC#N,CCCCCCCCCCCCCCCC,3.057
CCCCN,CCCCCCCCCCCCCCCC,2.618
CCCNCCC,CCCCCCCCCCCCCCCC,3.372
CC[N+](=O)[O-],CCCCCCCCCCCCCCCC,2.367
CCC[N+](=O)[O-],CCCCCCCCCCCCCCCC,2.85
Cc1cccc(c1)C,CCCCCCCCCCCCCCCC,3.864
COc1ccccc1,CCCCCCCCCCCCCCCC,3.926
c1ccc(cc1)C#N,CCCCCCCCCCCCCCCC,4.004
c1cc(cc(c1)Cl)Cl,CCCCCCCCCCCCCCCC,4.39
CCC(C)(C)O,CCCCCCCCCCCCCCCC,2.63
c1ccc(cc1)F,CCCCCCCCCCCCCCCC,2.84
c1ccc(cc1)Br,CCCCCCCCCCCCCCCC,4.035
c1ccc(cc1)N,CCCCCCCCCCCCCCCC,3.993
c1ccc(cc1)[N+](=O)[O-],CCCCCCCCCCCCCCCC,4.46
c1ccc(cc1)CO,CCCCCCCCCCCCCCCC,4.443
c1ccc2ccccc2c1,CCCCCCCCCCCCCCCC,5.34
CCCC(CC)O,CCCCCCCCCCCCCCCC,3.44
C(CCl)CCl,CCCCCCCCCCCCCCCC,3.194
C(CCCl)CCl,CCCCCCCCCCCCCCCC,3.775
CCCCCCl,CCCCCCCCCCCCCCCC,3.223
C1CCC(=O)CC1,CCCCCCCCCCCCCCCC,3.616
CCN,CCCCCCCCCCCCCCCC,1.677
CCCN,CCCCCCCCCCCCCCCC,2.141
CCCC[N+](=O)[O-],CCCCCCCCCCCCCCCC,3.33
CSC,CCCCCCCCCCCCCCCC,2.238
c1ccc(c(c1)Cl)Cl,CCCCCCCCCCCCCCCC,4.405
c1ccc(cc1)C=O,CCCCCCCCCCCCCCCC,3.985
CC(=O)c1ccccc1,CCCCCCCCCCCCCCCC,4.483
CCCCCCC(=O)C,CCCCCCCCCCCCCCCC,4.257
CCCCCN,CCCCCCCCCCCCCCCC,3.086
CCCCCCN,CCCCCCCCCCCCCCCC,3.557
CCCCCCCN,CCCCCCCCCCCCCCCC,4.05
CCCCCCCCN,CCCCCCCCCCCCCCCC,4.52
CC(C)[N+](=O)[O-],CCCCCCCCCCCCCCCC,2.55
c1cc(ccc1Cl)Cl,CCCCCCCCCCCCCCCC,4.4
c1ccc(cc1)I,CCCCCCCCCCCCCCCC,4.58
Cc1cccc(c1)O,CCCCCCCCCCCCCCCC,4.329
Cc1ccc(cc1)O,CCCCCCCCCCCCCCCC,4.307
CCCCCC=O,CCCCCCCCCCCCCCCC,3.37
CC(C)CC(=O)C,CCCCCCCCCCCCCCCC,3.05
CCCC(C)(C)O,CCCCCCCCCCCCCCCC,3.181
C(C(Cl)Cl)(Cl)Cl,CCCCCCCCCCCCCCCC,3.826
C(=C/Cl)\Cl,CCCCCCCCCCCCCCCC,2.35
C(Br)(Br)Br,CCCCCCCCCCCCCCCC,3.747
CC#C,CCCCCCCCCCCCCCCC,1.025
CCC#C,CCCCCCCCCCCCCCCC,1.52
CCCS,CCCCCCCCCCCCCCCC,2.685
Cc1ccccc1O,CCCCCCCCCCCCCCCC,4.242
COC(=O)c1ccccc1,CCCCCCCCCCCCCCCC,4.634
Cc1ccncc1,CCCCCCCCCCCCCCCC,3.593
Cc1cccc(n1)C,CCCCCCCCCCCCCCCC,3.86
CCCC#C,CCCCCCCCCCCCCCCC,2.01
CCCCC#C,CCCCCCCCCCCCCCCC,2.51
CCCCCC#C,CCCCCCCCCCCCCCCC,3.0
CCCCCCC#C,CCCCCCCCCCCCCCCC,3.48
CCCCCCCC#C,CCCCCCCCCCCCCCCC,3.96
CCCCCc1ccccc1,CCCCCCCCCCCCCCCC,5.152
Cc1cc(cc(c1)C)C,CCCCCCCCCCCCCCCC,4.399
CCCCCCCC(=O)C,CCCCCCCCCCCCCCCC,4.755
CCCCCCCCC(=O)C,CCCCCCCCCCCCCCCC,5.26
CCCCCCCCCC(=O)C,CCCCCCCCCCCCCCCC,5.76
CCCCC(=O)CCCC,CCCCCCCCCCCCCCCC,4.64
C=O,CCCCCCCCCCCCCCCC,0.73
CC=O,CCCCCCCCCCCCCCCC,1.23
CCCCCCC=O,CCCCCCCCCCCCCCCC,3.86
CCCCCCCC=O,CCCCCCCCCCCCCCCC,4.38
CCCCCCCCC=O,CCCCCCCCCCCCCCCC,4.9
CC(C)C=O,CCCCCCCCCCCCCCCC,2.06
C/C=C/C=O,CCCCCCCCCCCCCCCC,2.57
CCOc1ccccc1,CCCCCCCCCCCCCCCC,4.14
CCCOC(=O)CC,CCCCCCCCCCCCCCCC,3.37
CCCC(=O)OCCC,CCCCCCCCCCCCCCCC,3.81
CCCCCOC(=O)CC,CCCCCCCCCCCCCCCC,4.35
CC(C)OC=O,CCCCCCCCCCCCCCCC,2.23
CCC(=O)OC(C)C,CCCCCCCCCCCCCCCC,3.03
CC(C)COC=O,CCCCCCCCCCCCCCCC,2.83
CC(C)CCOC=O,CCCCCCCCCCCCCCCC,3.35
CC(C)COC(=O)C(C)C,CCCCCCCCCCCCCCCC,3.88
CCCC(C)O,CCCCCCCCCCCCCCCC,2.84
CCC(C)CO,CCCCCCCCCCCCCCCC,3.011
C1CCC(C1)O,CCCCCCCCCCCCCCCC,3.27
C=CCO,CCCCCCCCCCCCCCCC,1.996
c1ccc(cc1)O,CCCCCCCCCCCCCCCC,3.856
c1ccc(c(c1)[N+](=O)[O-])O,CCCCCCCCCCCCCCCC,4.684
c1ccc(c(c1)O)Cl,CCCCCCCCCCCCCCCC,4.937
CCC(=O)O,CCCCCCCCCCCCCCCC,2.29
CCCC(=O)O,CCCCCCCCCCCCCCCC,2.83
CCCCC(=O)O,CCCCCCCCCCCCCCCC,3.38
CCCCCC(=O)O,CCCCCCCCCCCCCCCC,3.92
CCCCCCC(=O)O,CCCCCCCCCCCCCCCC,4.46
CCCCCCCC(=O)O,CCCCCCCCCCCCCCCC,5.0
CC(C)CC(=O)O,CCCCCCCCCCCCCCCC,3.3
CC(C)(C)N,CCCCCCCCCCCCCCCC,2.493
CC(C)NC(C)C,CCCCCCCCCCCCCCCC,2.893
CN(C)c1ccccc1,CCCCCCCCCCCCCCCC,4.754
CCc1ccccn1,CCCCCCCCCCCCCCCC,3.9
CCc1cccnc1,CCCCCCCCCCCCCCCC,4.13
CCc1ccncc1,CCCCCCCCCCCCCCCC,4.14
Cc1ccnc(c1)C,CCCCCCCCCCCCCCCC,4.05
Cc1ccc(nc1)C,CCCCCCCCCCCCCCCC,4.05
Cc1ccncc1C,CCCCCCCCCCCCCCCC,4.36
Cc1cc(cnc1)C,CCCCCCCCCCCCCCCC,4.25
CC(C)(C)c1ccncc1,CCCCCCCCCCCCCCCC,4.75
CCCCC[N+](=O)[O-],CCCCCCCCCCCCCCCC,3.82
Cc1ccccc1[N+](=O)[O-],CCCCCCCCCCCCCCCC,4.78
Cc1cccc(c1)[N+](=O)[O-],CCCCCCCCCCCCCCCC,4.97
Cc1ccc(cc1)[N+](=O)[O-],CCCCCCCCCCCCCCCC,5.02
CCCCCCCl,CCCCCCCCCCCCCCCC,3.71
CCCCCCCCl,CCCCCCCCCCCCCCCC,4.21
CC(C)Cl,CCCCCCCCCCCCCCCC,1.97
CC(C)CCl,CCCCCCCCCCCCCCCC,2.566
C(C(Cl)(Cl)Cl)Cl,CCCCCCCCCCCCCCCC,3.55
CCCBr,CCCCCCCCCCCCCCCC,2.62
CCCCCBr,CCCCCCCCCCCCCCCC,3.611
CCCCCCBr,CCCCCCCCCCCCCCCC,4.13
CCCCCCCBr,CCCCCCCCCCCCCCCC,4.6
CCCCCCCCBr,CCCCCCCCCCCCCCCC,5.09
CC(C)Br,CCCCCCCCCCCCCCCC,2.391
CCC(C)Br,CCCCCCCCCCCCCCCC,2.933
CC(C)CBr,CCCCCCCCCCCCCCCC,2.961
C(CBr)Br,CCCCCCCCCCCCCCCC,3.999
CCCI,CCCCCCCCCCCCCCCC,3.13
CCCCI,CCCCCCCCCCCCCCCC,3.628
CCCCCI,CCCCCCCCCCCCCCCC,4.13
CCCCCCI,CCCCCCCCCCCCCCCC,4.62
CCCCCCCI,CCCCCCCCCCCCCCCC,5.09
C(I)I,CCCCCCCCCCCCCCCC,3.853
C(C(F)(Cl)Cl)(F)(F)Cl,CCCCCCCCCCCCCCCC,2.123
C(C(F)(F)F)(F)Br,CCCCCCCCCCCCCCCC,1.37
C(C(F)(F)F)(Cl)Br,CCCCCCCCCCCCCCCC,2.177
C(C(OC(F)F)(F)F)(F)Cl,CCCCCCCCCCCCCCCC,1.653
COC(C(Cl)Cl)(F)F,CCCCCCCCCCCCCCCC,2.864
C(C(F)(F)F)(OC(F)F)Cl,CCCCCCCCCCCCCCCC,1.576
C=COCC(F)(F)F,CCCCCCCCCCCCCCCC,1.4
C=CCCl,CCCCCCCCCCCCCCCC,2.109
C=CCBr,CCCCCCCCCCCCCCCC,2.51
C=CCI,CCCCCCCCCCCCCCCC,3.01
Cc1ccccc1Cl,CCCCCCCCCCCCCCCC,4.16
Cc1ccccc1Br,CCCCCCCCCCCCCCCC,4.52
Cc1cccc(c1)Br,CCCCCCCCCCCCCCCC,4.54
Cc1ccc(cc1)Br,CCCCCCCCCCCCCCCC,4.54
CCCCS,CCCCCCCCCCCCCCCC,2.88
CCSCC,CCCCCCCCCCCCCCCC,3.104
CCCSCCC,CCCCCCCCCCCCCCCC,4.12
CC(C)SC(C)C,CCCCCCCCCCCCCCCC,3.6
CSSC,CCCCCCCCCCCCCCCC,3.549
CCSSCC,CCCCCCCCCCCCCCCC,4.21
Cc1cccs1,CCCCCCCCCCCCCCCC,3.302
c1ccc(cc1)S,CCCCCCCCCCCCCCCC,4.118
N#N,C/C(=N/C)/O,-1.12
CC,C/C(=N/C)/O,0.19
CCCCC,C/C(=N/C)/O,1.59
CCCCCC,C/C(=N/C)/O,2.01
CCCCCCC,C/C(=N/C)/O,2.45
C1CCCCC1,C/C(=N/C)/O,2.39
C(Cl)Cl,C/C(=N/C)/O,2.74
C(Cl)(Cl)Cl,C/C(=N/C)/O,3.35
C(Cl)(Cl)(Cl)Cl,C/C(=N/C)/O,2.86
CCOCC,C/C(=N/C)/O,2.03
CC(C)OC(C)C,C/C(=N/C)/O,2.38
CCOC(C)(C)C,C/C(=N/C)/O,2.49
CCC(C)(C)OC,C/C(=N/C)/O,2.75
CC(C)(C)OC,C/C(=N/C)/O,2.29
C1CCOC1,C/C(=N/C)/O,2.84
C1COCCO1,C/C(=N/C)/O,3.42
CC(=O)C,C/C(=N/C)/O,2.69
CCC(=O)C,C/C(=N/C)/O,3.07
CC(=O)OC,C/C(=N/C)/O,2.65
CCCOC(=O)C,C/C(=N/C)/O,3.33
CCCCOC(=O)C,C/C(=N/C)/O,3.77
CC#N,C/C(=N/C)/O,3.1
O,C/C(=N/C)/O,4.25
CO,C/C(=N/C)/O,3.46
CCO,C/C(=N/C)/O,3.65
CCCCO,C/C(=N/C)/O,4.47
c1ccccc1,C/C(=N/C)/O,2.84
Cc1ccccc1,C/C(=N/C)/O,3.35
CCc1ccccc1,C/C(=N/C)/O,3.7
c1ccc(cc1)Cl,C/C(=N/C)/O,3.79
CC(C)O,C/C(=N/C)/O,3.75
c1ccncc1,C/C(=N/C)/O,3.92
CCOC(=O)C,C/C(=N/C)/O,2.96
CCCC=C,C/C(=N/C)/O,1.63
CC(C)C=C,C/C(=N/C)/O,1.57
CC(=C)C=C,C/C(=N/C)/O,2.01
C(CCl)Cl,C/C(=N/C)/O,3.26
CC(C)CO,C/C(=N/C)/O,4.33
CC1CCCCC1,C/C(=N/C)/O,2.63
CCC(C)C,C/C(=N/C)/O,1.49
CC=C(C)C,C/C(=N/C)/O,1.86
C1CCC=CC1,C/C(=N/C)/O,2.58
C(=C(Cl)Cl)Cl,C/C(=N/C)/O,3.19
COC=O,C/C(=N/C)/O,2.31
CC(C)CC(=O)C,C/C(=N/C)/O,3.53
C/C=C\C=C,C/C(=N/C)/O,2.12
C/C=C/C=C,C/C(=N/C)/O,2.19
CC=O,C/C(=N/C)/O,2.09
CC(C)C=O,C/C(=N/C)/O,2.7
C=CCO,C/C(=N/C)/O,4.3
c1ccoc1,C/C(=N/C)/O,2.37
CC(C)OC(C)(C)C,C/C(=N/C)/O,2.65
C/C(=N/C)/O,C/C(=N/C)/O,6.31
[HH],CCCO,-1.12
O=O,CCCO,-0.66
N#N,CCCO,-0.88
[N-]=[N+]=O,CCCO,0.44
[C-]#[O+],CCCO,-0.75
C(=O)=O,CCCO,0.35
C,CCCO,-0.29
CC,CCCO,0.45
CCC,CCCO,0.97
CCCC,CCCO,1.45
CC(C)C,CCCO,1.3
CCCCC,CCCO,1.81
CCCCCC,CCCO,2.28
CCCC(C)C,CCCO,2.15
CCCCCCC,CCCO,2.74
CC(C)CC(C)C,CCCO,2.43
CCCCCCCC,CCCO,3.17
CC(C)C(C)C(C)C,CCCO,2.95
CCCCCCCCC,CCCO,3.55
C1CCCC1,CCCO,2.12
C1CCCCC1,CCCO,2.55
CCC1CCCCC1,CCCO,3.28
C=C,CCCO,0.38
CC=C,CCCO,0.99
C/C=C/C,CCCO,1.57
C/C=C\C,CCCO,1.63
C=CC=C,CCCO,1.58
C(F)(F)(F)F,CCCO,-0.76
CCCl,CCCO,1.86
C(Cl)Cl,CCCO,2.45
C(Cl)(Cl)(Cl)Cl,CCCO,2.75
CCI,CCCO,2.56
CC(F)F,CCCO,1.09
COC,CCCO,1.54
CC(C)OC(C)C,CCCO,2.78
C1CCOC1,CCCO,2.9
C1COCCO1,CCCO,3.27
CCC(=O)C,CCCO,3.07
CCC(=O)OC,CCCO,2.85
CCCC(=O)OC,CCCO,3.28
N,CCCO,1.76
CNC,CCCO,2.19
CCN(CC)CC,CCCO,3.5
C[N+](=O)[O-],CCCO,2.85
CO,CCCO,3.15
CCO,CCCO,3.51
CCCO,CCCO,3.98
CCCCO,CCCO,4.47
CCCCCO,CCCO,4.97
FS(F)(F)(F)(F)F,CCCO,-0.13
c1ccccc1,CCCO,2.78
Cc1ccccc1,CCCO,3.31
CCc1ccccc1,CCCO,3.614
CN(C)C,CCCO,2.56
CC(C)O,CCCO,3.67
c1ccncc1,CCCO,3.99
CC(C)CC(C)(C)C,CCCO,2.69
CCC(C)CCC(C)C,CCCO,3.4
C1CC1,CCCO,1.15
C1CCCCCC1,CCCO,3.13
CCC=C,CCCO,1.47
CC(=C)C,CCCO,1.47
CF,CCCO,-0.02
CCCCCl,CCCO,2.63
CC(C)(C)Cl,CCCO,2.06
CC(C)(C)Br,CCCO,2.34
C(C(F)(Cl)Cl)(F)(Cl)Cl,CCCO,2.67
CC(=O)CC(=O)C,CCCO,3.69
COC(=O)OC,CCCO,2.73
CCCCCCCCCCO,CCCO,7.13
c1ccc(cc1)CCl,CCCO,4.41
c1ccc(cc1)CBr,CCCO,4.7
Cc1cccnc1,CCCO,4.65
c1ccsc1,CCCO,2.72
CCC,CC(=O)c1ccccc1,0.76
CCCC,CC(=O)c1ccccc1,1.37
CCCCC,CC(=O)c1ccccc1,1.772
CCCCCC,CC(=O)c1ccccc1,2.235
CCCC(C)C,CC(=O)c1ccccc1,2.056
CCCCCCC,CC(=O)c1ccccc1,2.706
CC(C)CC(C)C,CC(=O)c1ccccc1,2.305
CCCCCCCC,CC(=O)c1ccccc1,3.122
CC(C)C(C)C(C)C,CC(=O)c1ccccc1,2.874
CCCCCCCCC,CC(=O)c1ccccc1,3.579
C1CCCCC1,CC(=O)c1ccccc1,2.548
CCC1CCCCC1,CC(=O)c1ccccc1,3.307
C(Cl)Cl,CC(=O)c1ccccc1,2.781
C(Cl)(Cl)Cl,CC(=O)c1ccccc1,3.155
C(Cl)(Cl)(Cl)Cl,CC(=O)c1ccccc1,2.924
CI,CC(=O)c1ccccc1,2.514
CCI,CC(=O)c1ccccc1,2.926
C1COCCO1,CC(=O)c1ccccc1,3.695
CCC(=O)C,CC(=O)c1ccccc1,3.241
CC#N,CC(=O)c1ccccc1,3.048
C[N+](=O)[O-],CC(=O)c1ccccc1,3.554
CO,CC(=O)c1ccccc1,2.567
CCO,CC(=O)c1ccccc1,2.905
c1ccccc1,CC(=O)c1ccccc1,3.142
Cc1ccccc1,CC(=O)c1ccccc1,3.644
CCBr,CC(=O)c1ccccc1,2.469
CN(C)C,CC(=O)c1ccccc1,1.8
C(=S)=S,CC(=O)c1ccccc1,2.343
CCCC=C,CC(=O)c1ccccc1,1.841
CC(C)C=C,CC(=O)c1ccccc1,1.806
CC(=C)C=C,CC(=O)c1ccccc1,2.148
CCCCl,CC(=O)c1ccccc1,2.53
CC(=O)O,CC(=O)c1ccccc1,4.51
CC1CCCCC1,CC(=O)c1ccccc1,2.88
CC(C)CCC(C)C,CC(=O)c1ccccc1,2.746
CC=C(C)C,CC(=O)c1ccccc1,2.045
CC(=O)c1ccccc1,CC(=O)c1ccccc1,5.603
CCC(=O)O,CC(=O)c1ccccc1,4.92
CCCCC(=O)O,CC(=O)c1ccccc1,5.7
CCCCCC(=O)O,CC(=O)c1ccccc1,6.17
CCCCCC,CCCOCCO,2.32287790754
CCCCCCC,CCCOCCO,2.76060219835
CCCCCCCCC,CCCOCCO,3.62574812431
C1CCCCC1,CCCOCCO,2.63882072438
C(Cl)Cl,CCCOCCO,2.72658944998
C1CCOC1,CCCOCCO,2.98778577038
C1COCCO1,CCCOCCO,3.44737062956
CC(=O)C,CCCOCCO,2.66009843635
CC#N,CCCOCCO,2.92334913433
c1ccccc1,CCCOCCO,3.02389357546
Cc1ccccc1,CCCOCCO,3.44932955994
CCc1ccccc1,CCCOCCO,3.81976611381
c1ccc(cc1)Cl,CCCOCCO,3.92424463533
CC(C)O,CCCOCCO,3.38582086755
Cc1ccc(cc1)C,CCCOCCO,3.85214560612
Cc1ccccc1C,CCCOCCO,3.98857382878
CC1CCCCC1,CCCOCCO,2.8895175142
CC(CCl)Cl,CCCOCCO,3.31919507454
Cc1cccc(c1)C,CCCOCCO,3.85866718807
c1ccc(cc1)F,CCCOCCO,3.17341226937
c1ccc(cc1)Br,CCCOCCO,4.33625118484
CCCOCCO,CCCOCCO,4.815
CCCCCC#C,CCCOCCO,3.13785115544
C=CCCCCC=C,CCCOCCO,3.31638889025
[HH],CCCCCCCCCC,-1.091
O=O,CCCCCCCCCC,-0.564
N#N,CCCCCCCCCC,-0.796
[N-]=[N+]=O,CCCCCCCCCC,0.36
[C-]#[O+],CCCCCCCCCC,-0.682
C(=O)=O,CCCCCCCCCC,-0.2
C,CCCCCCCCCC,-0.177
CC,CCCCCCCCCC,0.651
CCC,CCCCCCCCCC,1.248
CCCC,CCCCCCCCCC,1.786
CC(C)C,CCCCCCCCCC,1.637
CCCCC,CCCCCCCCCC,2.29
CCCCCC,CCCCCCCCCC,2.79
CCCC(C)C,CCCCCCCCCC,2.65
CCCCCCC,CCCCCCCCCC,3.3
CC(C)CC(C)C,CCCCCCCCCC,2.97
CCCCCCCC,CCCCCCCCCC,3.78
CC(C)C(C)C(C)C,CCCCCCCCCC,3.53
CCCCCCCCC,CCCCCCCCCC,4.35
C1CCCC1,CCCCCCCCCC,2.54
C1CCCCC1,CCCCCCCCCC,2.99
CCC1CCCCC1,CCCCCCCCCC,3.86
C=C,CCCCCCCCCC,0.421
CC=C,CCCCCCCCCC,1.233
C(F)(F)(F)F,CCCCCCCCCC,-0.632
CCC(C)(C)OC,CCCCCCCCCC,3.052
CC(C)(C)OC,CCCCCCCCCC,2.548
C1COCCO1,CCCCCCCCCC,2.91
CC(=O)C,CCCCCCCCCC,1.81
CCC(=O)C,CCCCCCCCCC,2.4
CCCC(=O)C,CCCCCCCCCC,2.88
CCCCC(=O)C,CCCCCCCCCC,3.379
CCCCCC(=O)C,CCCCCCCCCC,3.797
CC(=O)OC,CCCCCCCCCC,2.05
CCCOC(=O)C,CCCCCCCCCC,2.9
CCCCOC(=O)C,CCCCCCCCCC,3.484
CCC(=O)OC,CCCCCCCCCC,2.556
CCCCC(=O)OC,CCCCCCCCCC,3.484
CCCCCC(=O)OC,CCCCCCCCCC,4.019
CNC,CCCCCCCCCC,1.69
C[N+](=O)[O-],CCCCCCCCCC,1.92
O,CCCCCCCCCC,0.35
CO,CCCCCCCCCC,1.03
CCO,CCCCCCCCCC,1.58
CCCO,CCCCCCCCCC,2.023
CCCCO,CCCCCCCCCC,2.763
CCCCCO,CCCCCCCCCC,3.049
CCCCCCO,CCCCCCCCCC,3.661
FS(F)(F)(F)(F)F,CCCCCCCCCC,0.041
c1ccccc1,CCCCCCCCCC,2.92
Cc1ccccc1,CCCCCCCCCC,3.42
CCc1ccccc1,CCCCCCCCCC,3.835
CCCc1ccccc1,CCCCCCCCCC,3.837
c1ccc(cc1)Cl,CCCCCCCCCC,3.613
CCCCCCCCCC,CCCCCCCCCC,4.84
CCOC(=O)C,CCCCCCCCCC,2.403
CCC=C,CCCCCCCCCC,1.773
CC(=C)C,CCCCCCCCCC,1.729
CCC(C)(C)C,CCCCCCCCCC,2.48
CC1CCCC1,CCCCCCCCCC,2.88
CC1CCCCC1,CCCCCCCCCC,3.35
CC(C)CCC(C)C,CCCCCCCCCC,3.47
C(=C(Cl)Cl)Cl,CCCCCCCCCC,2.815
CCCCCOC(=O)C,CCCCCCCCCC,3.938
CCCCN,CCCCCCCCCC,2.49
CCC(C)(C)O,CCCCCCCCCC,2.922
CC(C)CC(C)O,CCCCCCCCCC,3.34
c1ccc(cc1)F,CCCCCCCCCC,2.551
c1ccc(cc1)Br,CCCCCCCCCC,3.98
CC(=O)C(C)(C)C,CCCCCCCCCC,3.042
CCN,CCCCCCCCCC,1.414
CCCN,CCCCCCCCCC,2.174
Cc1ccccc1N,CCCCCCCCCC,4.87
Cc1ccc(cc1)N,CCCCCCCCCC,4.75
CCCC(C)CO,CCCCCCCCCC,3.532
CCC(C)CCO,CCCCCCCCCC,3.509
CCCC(C)(C)O,CCCCCCCCCC,3.329
CCC(C)C(C)O,CCCCCCCCCC,3.529
CC(C)CCCO,CCCCCCCCCC,3.501
