solute,solvent,Gsolv
CCCCOCC,CCCCCl,-4.77
CC(C)OC(C)C,CCCCCl,-4.18
CC(C)(C)OC,CCCCCl,-3.91
C1CCOCC1,CCCCCl,-4.71
C1CCOC1,CCCCCl,-4.19
CC(=C)C=C,C1=CC=C2C(=C1)C=CC=C2Cl,-2.81 
CC=C(C)C,C1=CC=C2C(=C1)C=CC=C2Cl,-2.8
CCC(C)C,C1=CC=C2C(=C1)C=CC=C2Cl,-2.24
C1=CC=CC=C1,C1=CC=C2C(=C1)C=CC=C2Cl,-4.07
C1CCCCC1,C1=CC=C2C(=C1)C=CC=C2Cl,-3.88
CCCCCC,C1=CC=C2C(=C1)C=CC=C2Cl,-3.23
CCCCC,C1=CC=C2C(=C1)C=CC=C2Cl,-2.5
CCCCCCC,CCCCl,-4.81
C1CCOC1,CCCCl,-4.31
O,CCCCCCCCCCO,-3.98
CC(C)C(C)C(C)C,CCCCCCCCC=C,-4.84
CC(C)CC(C)C,CCCCCCCCC=C,-4.06
CC(C)CCC(C)C,CCCCCCCCC=C,-4.75
CCCC(C)C,CCCCCCCCC=C,-3.64
C(=O)=O,CCCCCCCCC=C,-0.35
C1CCCCC1,CCCCCCCCC=C,-4.12
CCC1CCCCC1,CCCCCCCCC=C,-5.3
CCCCCCC,CCCCCCCCC=C,-4.55
CCCCCC,CCCCCCCCC=C,-3.92
CCCCCCCCC,CCCCCCCCC=C,-5.89
CCCCCCCC,CCCCCCCCC=C,-5.23
CCCCC,CCCCCCCCC=C,-3.16
CC(C)C(C)C,CCCCCCCCCCCCO,-3.07
CC(C)CC(C)C,CCCCCCCCCCCCO,-3.49
C1=CC=CC=C1,CCCCCCCCCCCCO,-3.74
C1CCCCC1,CCCCCCCCCCCCO,-3.7
C(Cl)Cl,CCCCCCCCCCCCO,-2.91
CCCCCCC,CCCCCCCCCCCCO,-3.99
CCCCCC,CCCCCCCCCCCCO,-3.31
CCCCCCCC,CCCCCCCCCCCCO,-4.65
C(Cl)(Cl)Cl,CCCCCCCCCCCCO,-3.65
CCOCC,CCN1CCCC1=O,-2.77
CCCCCC=C,CCN1CCCC1=O,-3.73
CCCCC=C,CCN1CCCC1=O,-3.11
CCCCCCC=C,CCN1CCCC1=O,-4.36
CCCC=C,CCN1CCCC1=O,-2.46
CC(C)OC(C)C,CCN1CCCC1=O,-3.23
CCC(=O)C,CCN1CCCC1=O,-4.32
CCOC(C)(C)C,CCN1CCCC1=O,-3.42
CCC(C)(C)OC,CCN1CCCC1=O,-3.85
CC(C)(C)OC,CCN1CCCC1=O,-3.21
CCCC(=O)C,CCN1CCCC1=O,-4.86
CC(=O)C,CCN1CCCC1=O,-3.77
CC=O,CCN1CCCC1=O,-3.05
C1=CC=CC=C1,CCN1CCCC1=O,-4.5
C1CCCCC1,CCN1CCCC1=O,-3.39
C1CCC=CC1,CCN1CCCC1=O,-3.79
C(Cl)Cl,CCN1CCCC1=O,-4.29
CCCCCCC,CCN1CCCC1=O,-3.49
CCCCCC,CCN1CCCC1=O,-2.88
CC1=CC=CC=C1,CCN1CCCC1=O,-5.06
CCCCCCCC,CCN1CCCC1=O,-4.09
CCCCC,CCN1CCCC1=O,-2.25
C1CCOC1,CCN1CCCC1=O,-3.95
Cl,CCCCCCCCCCCCCCC=C,-0.82
CC(C)(C)Cl,CCCCCCO,-3.14
CC(C)C(C)C(C)C,CCCCC=C,-5.0
CC(C)CC(C)C,CCCCC=C,-4.22
CC(C)CCC(C)C,CCCCC=C,-4.95
CCCC(C)C,CCCCC=C,-3.84
CCCC=O,CCCCC=C,-3.65
C(=O)=O,CCCCC=C,-0.56
C1CCCCC1,CCCCC=C,-4.22
CCC1CCCCC1,CCCCC=C,-5.39
CCCCCCC,CCCCC=C,-4.71
CCCCCC,CCCCC=C,-4.02
C,CCCCC=C,0.14
N#N,CCCCC=C,0.95
CCCCCCCCC,CCCCC=C,-6.1
CCCCCCCC,CCCCC=C,-5.39
CCCCC,CCCCC=C,-3.34
CSC,CCCCC=C,-3.07
CC(=C)C=C,C1C=CC2=CC=CC=C21,-3.1
CC=C(C)C,C1C=CC2=CC=CC=C21,-3.05
CCC(C)C,C1C=CC2=CC=CC=C21,-2.54
C1=CC=CC=C1,C1C=CC2=CC=CC=C21,-4.39
C1CCCCC1,C1C=CC2=CC=CC=C21,-3.92
CCCCCC,C1C=CC2=CC=CC=C21,-3.49
CCCCC,C1C=CC2=CC=CC=C21,-2.75
CCCCO,CN1CCCC1=O,-6.26
CCCCC#C,CN1CCCC1=O,-4.11
CC#C,CN1CCCC1=O,-2.47
CC(=C)C(=C)C,CN1CCCC1=O,-3.55
CC(C)CO,CN1CCCC1=O,-6.03
CC(C)CC(=O)C,CN1CCCC1=O,-5.14
CCOC(=O)C,CN1CCCC1=O,-4.16
C1CCCCCC1,CN1CCCC1=O,-3.99
C1CCCCCCC1,CN1CCCC1=O,-4.77
O=S=O,CN1CCCC1=O,-3.11
CC(=C)C=C,CC1=CC=CC2=CC=CC=C12,-2.94
CC=C(C)C,CC1=CC=CC2=CC=CC=C12,-2.88
C1=CC=CC=C1,CC1=CC=CC2=CC=CC=C12,-4.17
C1CCCCC1,CC1=CC=CC2=CC=CC=C12,-3.8
CCCCCC,CC1=CC=CC2=CC=CC=C12,-3.36
CCCCC,CC1=CC=CC2=CC=CC=C12,-2.63
C=C,CN1CCCC1,-0.32
[HH],CN1CCCC1,1.38
CCO,CCCCCCCC=C,-2.34
C(C(F)(F)F)(C(F)(F)F)F,CCCCCCCCO,-1.12
C(C(F)(F)F)F,CCCCCCCCO,-0.89
C(C(Cl)Cl)(Cl)Cl,CCCCCCCCO,-5.84
C(=C(F)F)(C(F)(F)F)F,CCCCCCCCO,-0.32
C(C(F)(F)Cl)(F)(F)Cl,CCCCCCCCO,-1.61
CC(F)(F)Cl,CCCCCCCCO,-1.62
CC(C)C(C)C(C)C,CCCCCCCCO,-4.33
CC(C)CC(C)C,CCCCCCCCO,-3.57
CC(C)CCC(C)C,CCCCCCCCO,-4.21
C(C(F)(F)F)(F)Cl,CCCCCCCCO,-1.67
C(=C(F)F)Cl,CCCCCCCCO,-1.69
CCCC(C)C,CCCCCCCCO,-3.18
CC=O,CCCCCCCCO,-3.65
C(C(F)(F)Cl)(F)(F)F,CCCCCCCCO,-0.39
C(F)(F)(F)Cl,CCCCCCCCO,-0.06
C(F)F,CCCCCCCCO,-0.57
CCC1CCCCC1,CCCCCCCCO,-4.84
CCCCCC=O,CCCCCCCCO,-5.95
CCCCCCCCC,CCCCCCCCO,-5.29
CCCCCCCC=O,CCCCCCCCO,-7.26
C(C(F)(F)F)(F)F,CCCCCCCCO,-0.57
C(F)(F)F,CCCCCCCCO,-0.21
CC(C)C(C)C(C)C,CCCCCCC=C,-4.92
CC(C)CC(C)C,CCCCCCC=C,-4.16
CC(C)CCC(C)C,CCCCCCC=C,-4.85
CCCC(C)C,CCCCCCC=C,-3.73
C(=O)=O,CCCCCCC=C,-0.45
C1CCCCC1,CCCCCCC=C,-4.18
CCC1CCCCC1,CCCCCCC=C,-5.34
CCCCCCC,CCCCCCC=C,-4.63
CCCCCC,CCCCCCC=C,-3.93
[HH],CCCCCCC=C,1.36
C,CCCCCCC=C,0.23
N#N,CCCCCCC=C,1.17
CCCCCCCCC,CCCCCCC=C,-5.95
CCCCCCCC,CCCCCCC=C,-5.28
CCCCC,CCCCCCC=C,-3.24
CC(C)(C)Cl,CCCCCO,-3.23
CC(C)C(C)C(C)C,CC(=O)C1=CC=CC=C1,-3.96
CC(C)CC(C)C,CC(=O)C1=CC=CC=C1,-3.18
CC(C)CCC(C)C,CC(=O)C1=CC=CC=C1,-3.84
CC(=C)C=C,CC(=O)C1=CC=CC=C1,-2.93
CC=C(C)C,CC(=O)C1=CC=CC=C1,-2.79
CCCC(C)C,CC(=O)C1=CC=CC=C1,-2.84
C1=CC=CC=C1,CC(=O)C1=CC=CC=C1,-4.28
C1CCCCC1,CC(=O)C1=CC=CC=C1,-3.52
CCC1CCCCC1,CC(=O)C1=CC=CC=C1,-4.54
CCCCCCC,CC(=O)C1=CC=CC=C1,-3.69
CCCCCC,CC(=O)C1=CC=CC=C1,-3.04
CCI,CC(=O)C1=CC=CC=C1,-4.05
CCN(CC)CC,CC(=O)C1=CC=CC=C1,-3.93
CCCCCCCCC,CC(=O)C1=CC=CC=C1,-4.92
CCCCC,CC(=O)C1=CC=CC=C1,-2.43
[HH],CCCN,1.35
CC(Cl)(Cl)Cl,CCCO,-3.94
CC(C)CCC(C)C,CCCO,-4.07
C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CCCO,-1.24
C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,CCCO,-0.96
O,CCCO,-4.76
O,CCCOCC(C)O,-4.29
C(=O)=O,CCCCOCCOCCOCCO,-0.48
CC,CCCCOCCOCCOCCO,-0.23
C,CCCCOCCOCCOCCO,0.7
C(=O)=O,COCCOCCOCCO,-0.5
CC,C(COCCO)N,0.38
C(=O)=O,CCCCOCCOCCO,-0.23
C(=O)=O,CCOCCOCCO,-0.51
CCCC,COCCOCCO,-1.36
C(=O)=O,COCCOCCO,-0.7
S,COCCOCCO,-1.91
CCC,COCCOCCO,-0.77
O=S=O,COCCOCCO,-4.09
CC(C)C1=CC=CC=C1,C(COCCOCCO)O,-4.56
CCCC=CC,C(COCCOCCO)O,-2.02
C1CCC2=CC=CC=C2C1,C(COCCOCCO)O,-6.07
CC1=CC=CC=C1C,C(COCCOCCO)O,-4.61
CC1=CC(=CC=C1)C,C(COCCOCCO)O,-4.4
CC1=CC=C(C=C1)C,C(COCCOCCO)O,-4.37
C1COCCO1,C(COCCOCCO)O,-3.88
CCCCCCCCC=C,C(COCCOCCO)O,-3.58
CCCCCC=C,C(COCCOCCO)O,-2.27
CCCCC=C,C(COCCOCCO)O,-1.83
CCCCCCC=C,C(COCCOCCO)O,-2.78
CC(C)CC(C)(C)C,C(COCCOCCO)O,-1.88
CC(=C)C(=C)C,C(COCCOCCO)O,-2.49
CC(=C)CC(C)(C)C,C(COCCOCCO)O,-2.29
CCC(=O)C,C(COCCOCCO)O,-3.14
CC(C)(C)Cl,C(COCCOCCO)O,-2.49
C1=CC=CC=C1,C(COCCOCCO)O,-3.43
C1CCCCC1,C(COCCOCCO)O,-2.26
C1CCC=CC1,C(COCCOCCO)O,-2.73
CCCCCCCCCC,C(COCCOCCO)O,-3.33
CCCCCCCCCCCC,C(COCCOCCO)O,-4.27
CCO,C(COCCOCCO)O,-4.17
CCC1=CC=CC=C1,C(COCCOCCO)O,-4.31
CCC1CCCCC1,C(COCCOCCO)O,-3.01
CCCCCCC,C(COCCOCCO)O,-1.97
CCCCCC,C(COCCOCCO)O,-1.54
S,C(COCCOCCO)O,-1.32
CC1CCCCC1,C(COCCOCCO)O,-2.44
C[N+](=O)[O-],C(COCCOCCO)O,-4.01
CCCCCCCCC,C(COCCOCCO)O,-2.92
CCCC1=CC=CC=C1,C(COCCOCCO)O,-4.69
C,CN(CCO)CCO,1.18
CCCCCCCCC=C,C(COCCOCCOCCO)O,-3.78
CCCCCC=C,C(COCCOCCOCCO)O,-2.4
CCCCC=C,C(COCCOCCOCCO)O,-1.94
C1=CC=CC=C1,C(COCCOCCOCCO)O,-3.56
C1CCCCC1,C(COCCOCCOCCO)O,-2.34
CCCCCCCCCC,C(COCCOCCOCCO)O,-3.61
CCCCCCCCCCCC,C(COCCOCCOCCO)O,-4.58
CCS,C(COCCOCCOCCO)O,-2.7
CCC1=CC=CC=C1,C(COCCOCCOCCO)O,-4.38
CCCCCCC,C(COCCOCCOCCO)O,-2.13
CCCCCC,C(COCCOCCOCCO)O,-1.65
CC1=CC=CC=C1,C(COCCOCCOCCO)O,-3.99
CC1CCCCC1,C(COCCOCCOCCO)O,-2.55
CCCCCCCCC,C(COCCOCCOCCO)O,-3.13
CCCCCCCC,C(COCCOCCOCCO)O,-2.71
CCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-2.97
CC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-1.5
C,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-0.56
CCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-2.21
O,CC(C)CC(C)(C)C,-0.52
O,CC(C)CCC(C)(C)C,-0.49
CCCCCC,CCC(C)(C)C,-4.04
O,CCC(C)(C)C,-0.51
CC(C)C1=CC=CC=C1,C(COCCO)O,-4.43
CCCC=CC,C(COCCO)O,-1.92
C1CCC2=CC=CC=C2C1,C(COCCO)O,-5.9
CC1=CC=CC=C1C,C(COCCO)O,-4.48
CC1=CC(=CC(=C1)C)C,C(COCCO)O,-4.65
CC1=CC(=CC=C1)C,C(COCCO)O,-4.26
CC1=CC=C(C=C1)C,C(COCCO)O,-4.23
CCCCO,C(COCCO)O,-5.85
CCCCCCCCC=C,C(COCCO)O,-3.32
CCCCCC=C,C(COCCO)O,-2.1
CCCCC=C,C(COCCO)O,-1.73
CCCCCCC1=CC=CC2=CC=CC=C21,C(COCCO)O,-8.95
CC1=CC=CC2=CC=CC=C12,C(COCCO)O,-7.33
CCCCCCC=C,C(COCCO)O,-2.55
CCCC=C,C(COCCO)O,-1.23
CCCO,C(COCCO)O,-5.2
CC(C)CC(C)(C)C,C(COCCO)O,-1.78
CC(=C)C(=C)C,C(COCCO)O,-2.47
CC(=C)CC(C)(C)C,C(COCCO)O,-2.19
CC(C)(C)Cl,C(COCCO)O,-2.39
CC(C)CO,C(COCCO)O,-5.51
CC(C)O,C(COCCO)O,-4.77
CC(=O)C,C(COCCO)O,-3.32
CC(C)CC(=O)C,C(COCCO)O,-4.21
CCOC(=O)C,C(COCCO)O,-3.53
CC(=O)OC,C(COCCO)O,-3.32
C1=CC=CC=C1,C(COCCO)O,-3.38
CCCCC1=CC=CC=C1,C(COCCO)O,-4.81
CCCCC1CCCCC1,C(COCCO)O,-3.78
C(=O)=O,C(COCCO)O,-0.28
C1CCCCC1,C(COCCO)O,-2.16
C1CCC=CC1,C(COCCO)O,-2.63
CCCCCCCCCC,C(COCCO)O,-3.2
CCCCCCCCCCCC,C(COCCO)O,-4.02
CCCCCCCCCCCCC1=CC=CC=C1,C(COCCO)O,-7.69
CC,C(COCCO)O,0.47
CCO,C(COCCO)O,-4.56
CCC1=CC=CC=C1,C(COCCO)O,-4.15
CCC1CCCCC1,C(COCCO)O,-2.81
CCCCCCC,C(COCCO)O,-1.9
CCCCCCCCCCCCCCCC,C(COCCO)O,-5.77
CCCCCC,C(COCCO)O,-1.43
S,C(COCCO)O,-1.34
C,C(COCCO)O,1.25
CO,C(COCCO)O,-4.45
CC1CCCCC1,C(COCCO)O,-2.38
CC1CCCC1,C(COCCO)O,-1.85
CCCCCCCCC,C(COCCO)O,-2.76
CCCCCCCC,C(COCCO)O,-2.35
CCCCC,C(COCCO)O,-0.86
CCCC1=CC=CC=C1,C(COCCO)O,-4.55
CCCCCl,CC(C)OC(C)C,-4.21
CC(C)C(C)C(C)C,CC(C)OC(C)C,-4.9
CC(C)CC(C)C,CC(C)OC(C)C,-4.18
CC(C)CCC(C)C,CC(C)OC(C)C,-4.85
CC(C)(C)Cl,CC(C)OC(C)C,-3.53
CCC(C)Cl,CC(C)OC(C)C,-3.95
CCCC(C)C,CC(C)OC(C)C,-3.78
C1CCCCC1,CC(C)OC(C)C,-4.18
CCC1CCCCC1,CC(C)OC(C)C,-5.26
CCCCCCC,CC(C)OC(C)C,-4.63
C1(=C(C(=C(C(=C1F)F)F)F)F)F,CC(C)OC(C)C,-4.13
CCCCCC,CC(C)OC(C)C,-3.98
CCCCCCCCC,CC(C)OC(C)C,-5.88
CCCCC,CC(C)OC(C)C,-3.35
CC(C)CC(C)(C)C,C(CSCCO)O,-1.99
C1=CC=CC=C1,C(CSCCO)O,-3.18
C1CCCCC1,C(CSCCO)O,-2.07
CCCCCCC,C(CSCCO)O,-2.0
CCCCCC,C(CSCCO)O,-1.53
CC1=CC=CC=C1,C(CSCCO)O,-3.56
CC1CCCCC1,C(CSCCO)O,-2.29
CC1CCCC1,C(CSCCO)O,-1.86
O,CC(C)C(C)C(C)C,-0.49
CC(C)(C)Cl,CC(C(C)O)O,-2.37
O,CC(C)C(C)C,-0.56
CSC,CC(=C)CC(C)(C)C,-3.04
O,CC(C)CC(C)C,-0.51
CCC(C)(C)O,CC(=O)CC(=O)C,-5.07
CC(C)O,CC(=O)CC(=O)C,-4.41
CCCC,COCCOCCOCCOCCOC,-1.62
C(=O)=O,COCCOCCOCCOCCOC,-0.77
C(=O)=S,COCCOCCOCCOCCOC,-1.41
CC,COCCOCCOCCOCCOC,-0.38
CCCCCCC,COCCOCCOCCOCCOC,-3.41
CCCCCC,COCCOCCOCCOCCOC,-2.82
S,COCCOCCOCCOCCOC,-1.97
C,COCCOCCOCCOCCOC,0.72
CCCCCCCC,COCCOCCOCCOCCOC,-4.01
CCCCC,COCCOCCOCCOCCOC,-2.2
CCC,COCCOCCOCCOCCOC,-0.98
O=S=O,COCCOCCOCCOCCOC,-3.85
C=CC=C,COCCOCCOCCOC,-2.05
CC=C,COCCOCCOCCOC,-1.06
CC#C,COCCOCCOCCOC,-2.03
CC(C)C,COCCOCCOCCOC,-1.18
CCCC,COCCOCCOCCOC,-1.64
C(=O)=O,COCCOCCOCCOC,-0.7
C=C,COCCOCCOCCOC,-0.25
S,COCCOCCOCCOC,-1.84
C,COCCOCCOCCOC,0.7
CCC,COCCOCCOCCOC,-0.95
O=S=O,COCCOCCOCCOC,-3.89
C1COCCO1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.8
CCCCO,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.28
CCCO,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.6
CCC(C)(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.0
CC(C)C(C)C(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.48
CC(C)CC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.68
CC(C)CCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.35
CCC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.07
CCCCCC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.99
CC(C)CO,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.1
CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.28
CCCC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.72
CC(C)O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.29
CC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.37
CC1=CC(=CC=C1)O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-5.78
CCC(=O)CC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.73
CC=O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.26
CC(C)OC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.52
CCCCOC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.52
CCOC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.2
CC(=O)OC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.53
CCCOC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.84
CC#N,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-1.87
C1=CC=CC=C1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.69
CCCC=O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.09
C1CCCCC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.87
C1CCCC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.23
CCO,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.01
CCC1CCCCC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.99
CCCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.16
CCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.47
CO,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-1.17
CC1=CC=CC=C1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.43
CC1CCCCC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.3
C[N+](=O)[O-],CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.56
CCCCCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-5.5
CCCCCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-4.83
CCCCC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.8
CCC=O,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-2.57
C(Cl)(Cl)(Cl)Cl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.74
C1CCOC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-3.35
C1COCCO1,CC1=NC(=CC=C1)C,-4.91
CCC(=O)C,CC1=NC(=CC=C1)C,-4.37
CCO,CC1=NC(=CC=C1)C,-4.87
CC1=CC=CC=C1,CC1=NC(=CC=C1)C,-5.1
C[N+](=O)[O-],CC1=NC(=CC=C1)C,-4.67
CCCCCCCC,CC1=NC(=CC=C1)C,-4.92
CC1=CC=CC=C1C,C(CO)N,-4.08
CC1=CC(=CC=C1)C,C(CO)N,-3.85
CC1=CC=C(C=C1)C,C(CO)N,-3.84
CCCCCC=C,C(CO)N,-1.63
CCCCCC#C,C(CO)N,-2.8
CCCCC=C,C(CO)N,-1.17
CCCCC#C,C(CO)N,-2.4
CCCCCCC=C,C(CO)N,-2.07
CCCCCCC#C,C(CO)N,-3.17
C1=CC=CC=C1,C(CO)N,-3.09
C1CCCCCC1,C(CO)N,-2.41
C1CCCCC1,C(CO)N,-1.69
C1CCCCCCC1,C(CO)N,-3.0
C1CCCC1,C(CO)N,-1.24
CC,C(CO)N,0.66
CCCCCCC,C(CO)N,-1.34
CCCCCC,C(CO)N,-0.77
CC1=CC=CC=C1,C(CO)N,-3.5
CCCCCCCCC,C(CO)N,-2.24
CCCCCCCC,C(CO)N,-1.74
CCCCC,C(CO)N,-0.27
CC(=O)CC(=O)C,CCC(C)O,-5.05
C1CCC2=CC=CC=C2C1,CCC(=O)C,-7.43
CCCCC1=CC=CC=C1,CCC(=O)C,-6.73
CCCCC1CCCCC1,CCC(=O)C,-5.97
CCCCCCCCCCCCC1=CC=CC=C1,CCC(=O)C,-11.47
O,CCC(=O)C,-4.02
O,CCCCOCCO,-4.6
C1COCCO1,CC(C)(C)Cl,-4.78
CCCCCC,CC(C)(C)Cl,-4.0
C1COCCO1,CCC(C)Cl,-4.7
CCCCOCC,CCC(C)Cl,-4.73
CC(C)OC(C)C,CCC(C)Cl,-4.16
CC(C)(C)OC,CCC(C)Cl,-3.88
CCCCCC,CCC(C)Cl,-3.98
C1CCOCC1,CCC(C)Cl,-4.65
C1CCOC1,CCC(C)Cl,-4.16
C1=CC=CC=C1,C(CCl)O,-3.65
CCCCCC,C(CCl)O,-2.22
CCOCC,CCOC(C)(C)C,-3.23
C1CCCCC1,CCOC(C)(C)C,-4.17
CCCCCCC,CCOC(C)(C)C,-4.62
CCCCCC,CCOC(C)(C)C,-3.93
C1CCC2=CC=CC=C2C1,C1=COC(=C1)C=O,-7.02
CC1=CC=CC=C1C,C1=COC(=C1)C=O,-5.37
CCCCCC=C,C1=COC(=C1)C=O,-3.2
CCCCCC#C,C1=COC(=C1)C=O,-4.12
CCCCC=C,C1=COC(=C1)C=O,-2.62
CCCCC#C,C1=COC(=C1)C=O,-3.57
C1=CC=CC=C1,C1=COC(=C1)C=O,-4.04
CCCCC1=CC=CC=C1,C1=COC(=C1)C=O,-5.99
CCCCC1CCCCC1,C1=COC(=C1)C=O,-4.97
C1CCCCCC1,C1=COC(=C1)C=O,-3.85
C1CCCCC1,C1=COC(=C1)C=O,-3.01
C1CCCC1,C1=COC(=C1)C=O,-2.41
CCCCCCCCCCCCC1=CC=CC=C1,C1=COC(=C1)C=O,-10.38
CCC1=CC=CC=C1,C1=COC(=C1)C=O,-5.04
CCC1CCCCC1,C1=COC(=C1)C=O,-3.95
CCCCCCC,C1=COC(=C1)C=O,-2.96
CCCCCCCCCCCCCCCC,C1=COC(=C1)C=O,-7.93
CCCCCC,C1=COC(=C1)C=O,-2.37
CC1=CC=CC=C1,C1=COC(=C1)C=O,-4.56
CCCCC,C1=COC(=C1)C=O,-1.8
CCCCCC=C,C1=COC(=C1)CO,-3.1
CCCCCC#C,C1=COC(=C1)CO,-3.93
CCCCC=C,C1=COC(=C1)CO,-2.53
CCCCC#C,C1=COC(=C1)CO,-3.31
C1=CC=CC=C1,C1=COC(=C1)CO,-3.89
C1CCCCCC1,C1=COC(=C1)CO,-3.74
C1CCCCC1,C1=COC(=C1)CO,-2.94
C1CCCC1,C1=COC(=C1)CO,-2.39
CCCCCCC,C1=COC(=C1)CO,-2.87
CCCCCC,C1=COC(=C1)CO,-2.27
CCCCC,C1=COC(=C1)CO,-1.67
CC(C)C(C)C(C)C,CCCCCC(=O)C,-4.51
CC(C)CC(C)C,CCCCCC(=O)C,-3.75
CC(C)CCC(C)C,CCCCCC(=O)C,-4.4
CCCC(C)C,CCCCCC(=O)C,-3.35
C1CCCCC1,CCCCCC(=O)C,-3.86
CCC1CCCCC1,CCCCCC(=O)C,-4.96
CCCCCCC,CCCCCC(=O)C,-4.2
CCCCCC,CCCCCC(=O)C,-3.54
CCCCCCCCC,CCCCCC(=O)C,-5.45
CCCCCCCC,CCCCCC(=O)C,-4.83
CCCCC,CCCCCC(=O)C,-2.92
CC(C)CC(C)(C)C,C(CS)O,-2.36
C1=CC=CC=C1,C(CS)O,-3.62
C1CCCCC1,C(CS)O,-2.58
CCCCCCC,C(CS)O,-2.46
CCCCCC,C(CS)O,-1.9
CC1=CC=CC=C1,C(CS)O,-4.12
CC1CCCCC1,C(CS)O,-2.82
CC1CCCC1,C(CS)O,-2.33
CC(C)CCl,CC(C)(C)OC,-4.13
CCCCCl,CC(C)(C)OC,-4.3
CC(C)(C)Cl,CC(C)(C)OC,-3.7
CCC(C)Cl,CC(C)(C)OC,-4.08
C(=C(F)F)(C(F)(F)F)F,COCCO,3.88
CC1=CC=CC=C1C,COCCO,-5.25
CC1=CC(=CC=C1)C,COCCO,-5.09
